|Category|Year Created|Surface|Substrate|Signature|Image Size|img_url|Title|Artist Name|Date of Sale|image_file|Medium|low_est|high_est|Sold|Artist|Movement
532|2D||Oil|Copper|Unknown|31 x 24 cm||"LE
 PETIT GARÇON À LA CURIOSITÉ - A LITTLE BOY WITH A CURIOSITY, 
SAID TO BE A PORTRAIT OF THE ARTIST'S SON ALEXANDRE-EVARISTE (1780-1850)"|JEAN-HONORÉ FRAGONARD|Jul 4, 2007|||201643|302465|459747.0|JEAN-HONORÉ FRAGONARD|Rococo
533|2D|1770.0|Oil|Panel|Unknown|24 x 32.5 cm|https://artbnk-art-resized-images.s3.amazonaws.com/w526/0fa51efab48153b721c0a96aa88c86e5.jpg|LE VERROU (THE BOLT)|JEAN-HONORÉ FRAGONARD|Jul 4, 2007|images/jean-honoré_fragonard/0fa51efab48153b721c0a96aa88c86e5.jpg||10082179|16131487||JEAN-HONORÉ FRAGONARD|Rococo
534|2D||Pastel, Watercolour, Bodycolour|Paper|Unknown|10.5 x 14 inch|https://artbnk-art-resized-images.s3.amazonaws.com/w526/fb010a0d5f63af02687c5ad747b73878.jpg|L'île d'amour [La Fête à Rambouillet]|JEAN-HONORÉ FRAGONARD|Jul 3, 2007|images/jean-honoré_fragonard/fb010a0d5f63af02687c5ad747b73878.jpg||1208798|1813198|2522359.0|JEAN-HONORÉ FRAGONARD|Rococo
535|2D||Brush, Brown Wash, Black Chalk|Paper|Unknown|9.188 x 13.625 inch||A RIVER GOD|JEAN-HONORÉ FRAGONARD|Jan 24, 2007|||160000|200000|204000.0|JEAN-HONORÉ FRAGONARD|Rococo
536|2D||Oil|Canvas|Unknown|20.5 x 29 inch|https://artbnk-art-resized-images.s3.amazonaws.com/w526/9d67cd30c3bb1837124652b08398ae96.jpg|Cavalry men approaching gypsies by a grotto|JEAN-HONORÉ FRAGONARD|Jul 5, 2006|images/jean-honoré_fragonard/9d67cd30c3bb1837124652b08398ae96.jpg||5532|9221|7746.0|JEAN-HONORÉ FRAGONARD|Rococo
537|2D||Pen, Black Ink, Wash, Black Chalk|Paper|Yes|25.8 x 28.8 cm|https://artbnk-art-resized-images.s3.amazonaws.com/w526/8f8481e6531eb3a73214cdbf050be6d1.jpg|SCÈNE FAMILIALE DITE LA VISITE À LA NOURRICE|JEAN-HONORÉ FRAGONARD|Jun 19, 2006|images/jean-honoré_fragonard/8f8481e6531eb3a73214cdbf050be6d1.jpg||50364|75546|72524.0|JEAN-HONORÉ FRAGONARD|Rococo
538|2D||Oil|Canvas|Unknown|15 x 18.125 inch||ANNETTE ET LUBIN DANS UN PAYSAGE|JEAN-HONORÉ FRAGONARD|May 18, 2006|||80000|120000|84000.0|JEAN-HONORÉ FRAGONARD|Rococo
539|2D||Oil|Canvas|Unknown|22 x 18 inch|https://artbnk-art-resized-images.s3.amazonaws.com/w526/0be57691db06a17d94c24e29c4a2af8b.jpg|La coquette fixée ('The Fascinated Coquette')|JEAN-HONORÉ FRAGONARD|Apr 6, 2006|images/jean-honoré_fragonard/0be57691db06a17d94c24e29c4a2af8b.jpg||200000|300000|374400.0|JEAN-HONORÉ FRAGONARD|Rococo
540|2D||Oil|Canvas, Masonite|Unknown|57 x 45.25 inch|https://artbnk-art-resized-images.s3.amazonaws.com/w526/370b2e8a85edb3f51eacaa042d6287e5.jpg|THE LOVER CROWNED|JEAN-HONORÉ FRAGONARD|Jan 28, 2006|images/jean-honoré_fragonard/370b2e8a85edb3f51eacaa042d6287e5.jpg||6000|8000|10800.0|JEAN-HONORÉ FRAGONARD|Rococo
541|2D||Pen, Black Ink, Wash, Black Chalk|Paper|Yes|25.8 x 28.8 cm|https://artbnk-art-resized-images.s3.amazonaws.com/w526/e7d9538295cad2a931b4d69dda7b5cc6.jpg|SCÈNE FAMILIALE DITE LA VISITE À LA NOURRICE|JEAN-HONORÉ FRAGONARD|Jan 25, 2006|images/jean-honoré_fragonard/e7d9538295cad2a931b4d69dda7b5cc6.jpg||49176|73764||JEAN-HONORÉ FRAGONARD|Rococo
542|2D||Oil|Canvas|Unknown|18.375 x 14.75 inch|https://artbnk-art-resized-images.s3.amazonaws.com/w526/45999ad31b4f0881b658c3f4f743e7e3.jpg|A young girl leaning on a window ledge|JEAN-HONORÉ FRAGONARD|Dec 8, 2005|images/jean-honoré_fragonard/45999ad31b4f0881b658c3f4f743e7e3.jpg||522883|871471|1673226.0|JEAN-HONORÉ FRAGONARD|Rococo
543|2D||Oil|Canvas|Unknown|23.5 x 18.25 inch|https://artbnk-art-resized-images.s3.amazonaws.com/w526/f8b952408dc0355b09668a605f1f873b.jpg|Head of a bearded man in a white cloak holding a dagger|JEAN-HONORÉ FRAGONARD|Jul 11, 2003|images/jean-honoré_fragonard/f8b952408dc0355b09668a605f1f873b.jpg||9812|13083|8455.0|JEAN-HONORÉ FRAGONARD|Rococo
544|2D||Oil|Canvas|Unknown|28.875 x 50 inch|https://artbnk-art-resized-images.s3.amazonaws.com/w526/06e998f93f8b5c1302940991710971ba.jpg|Venus crowning Love, or 'Le Jour|JEAN-HONORÉ FRAGONARD|Jan 24, 2003|images/jean-honoré_fragonard/06e998f93f8b5c1302940991710971ba.jpg||200000|300000|273500.0|JEAN-HONORÉ FRAGONARD|Rococo
545|2D||Oil|Board|Unknown|10.625 x 8.375 inch|https://artbnk-art-resized-images.s3.amazonaws.com/w526/76094db590c67b1c9405a8f21ec58b04.jpg|The Pursuit|JEAN-HONORÉ FRAGONARD|Sep 19, 2002|images/jean-honoré_fragonard/76094db590c67b1c9405a8f21ec58b04.jpg||621|932|693.0|JEAN-HONORÉ FRAGONARD|Rococo
546|2D||Oil|Paper, Panel|Unknown|10.75 x 8.875 inch|https://artbnk-art-resized-images.s3.amazonaws.com/w526/e2df07b31e9757b5e6d05b6d92403449.jpg|A study of spaniels|JEAN-HONORÉ FRAGONARD|Feb 21, 2002|images/jean-honoré_fragonard/e2df07b31e9757b5e6d05b6d92403449.jpg||2850|4275|3014.0|JEAN-HONORÉ FRAGONARD|Rococo
547|2D||Oil|Panel|Unknown|10.375 x 8.125 inch|https://artbnk-art-resized-images.s3.amazonaws.com/w526/beac2092aad7c91227aeb0a9e23c1418.jpg|The sleeping shepherd|JEAN-HONORÉ FRAGONARD|Jul 19, 2001|images/jean-honoré_fragonard/beac2092aad7c91227aeb0a9e23c1418.jpg||425|709|666.0|JEAN-HONORÉ FRAGONARD|Rococo
548|2D||Oil|Canvas|Unknown||https://artbnk-art-resized-images.s3.amazonaws.com/w526/e8b200a10ae995dbc6ab1b69475cab78.jpg|Girl holding a dove (said to be a Portrait of Marie-Catherine Colombe)|JEAN-HONORÉ FRAGONARD|Dec 13, 2000|images/jean-honoré_fragonard/e8b200a10ae995dbc6ab1b69475cab78.jpg||2172516|3620860|5103603.0|JEAN-HONORÉ FRAGONARD|Rococo
549|2D||Oil|Canvas|Unknown||https://artbnk-art-resized-images.s3.amazonaws.com/w526/659665e5fef06ce1d2101d46b0b11fb3.jpg|Girl playing with a dog and a cat (said to be a Portrait of Marie-Madeleine Colombe)|JEAN-HONORÉ FRAGONARD|Dec 13, 2000|images/jean-honoré_fragonard/659665e5fef06ce1d2101d46b0b11fb3.jpg||2172516|3620860|3669742.0|JEAN-HONORÉ FRAGONARD|Rococo
550|2D||Oil|Canvas|Unknown|31.75 x 25 inch|https://artbnk-art-resized-images.s3.amazonaws.com/w526/beac2092aad7c91227aeb0a9e23c1418.jpg|La Bascule|JEAN-HONORÉ FRAGONARD|Sep 21, 2000|images/jean-honoré_fragonard/beac2092aad7c91227aeb0a9e23c1418.jpg||567|851|751.0|JEAN-HONORÉ FRAGONARD|Rococo
551|2D||Oil|Canvas|Unknown|34 x 30.25 inch||ELEGANT MUSICIANS IN A CLASSICAL GARDEN LANDSCAPE|JEAN-HONORÉ FRAGONARD|Sep 8, 2000|||800|1200|1150.0|JEAN-HONORÉ FRAGONARD|Rococo
552|2D||Oil|Canvas|Unknown|32.25 x 59 inch|https://artbnk-art-resized-images.s3.amazonaws.com/w526/fe44fa6b3b98759ec21422c369359f96.jpg|Personifications of Literature; Painting; Music; and Sculpture|JEAN-HONORÉ FRAGONARD|May 23, 2000|images/jean-honoré_fragonard/fe44fa6b3b98759ec21422c369359f96.jpg||35000|50000|49350.0|JEAN-HONORÉ FRAGONARD|Rococo
553|2D||Oil|Canvas|Unknown|9.5 x 12.75 inch|https://artbnk-art-resized-images.s3.amazonaws.com/w526/5337820081cbd26e3aed7253df1afc49.jpg|The Visitation|JEAN-HONORÉ FRAGONARD|May 23, 2000|images/jean-honoré_fragonard/5337820081cbd26e3aed7253df1afc49.jpg||150000|250000|292000.0|JEAN-HONORÉ FRAGONARD|Rococo
554|2D||Oil|Canvas|Unknown|17.75 x 20 inch|https://artbnk-art-resized-images.s3.amazonaws.com/w526/291a4a1fd7ccda8d68b3bf67e61f76f5.jpg|Manner of Jean-Honore Fragonard|JEAN-HONORÉ FRAGONARD|May 4, 2000|images/jean-honoré_fragonard/291a4a1fd7ccda8d68b3bf67e61f76f5.jpg||2306|3075|2709.0|JEAN-HONORÉ FRAGONARD|Rococo
555|2D||Pencil, Watercolour|Paper|Unknown|12 x 8 inch|https://artbnk-art-resized-images.s3.amazonaws.com/w526/beac2092aad7c91227aeb0a9e23c1418.jpg|The young angler|JEAN-HONORÉ FRAGONARD|Feb 3, 2000|images/jean-honoré_fragonard/beac2092aad7c91227aeb0a9e23c1418.jpg||320|480|368.0|JEAN-HONORÉ FRAGONARD|Rococo
556|2D|1774.0|Black Chalk, Pen, Brown ink, Brown Wash|Paper|Unknown|11.125 x 13.375 inch|https://artbnk-art-resized-images.s3.amazonaws.com/w526/3e5ba876577c85c856f7224259ee9cb4.jpg|A view of Posilipo, near Naples, with pleasure boats in the foreground|JEAN-HONORÉ FRAGONARD|Jan 28, 2000|images/jean-honoré_fragonard/3e5ba876577c85c856f7224259ee9cb4.jpg||15000|20000|40250.0|JEAN-HONORÉ FRAGONARD|Rococo
557|2D||Black Chalk, Wash|Paper|Unknown|15.5 x 9.75 inch|https://artbnk-art-resized-images.s3.amazonaws.com/w526/6e288843132224ec7f4cf6d6cdf779ca.jpg|"Returning
 to their cave, the brigands discover Orlando with Isabella and Gabrina,
 from Ariosto's Orlando Furioso, Canto XIII, 32-33"|JEAN-HONORÉ FRAGONARD|Jan 28, 2000|images/jean-honoré_fragonard/6e288843132224ec7f4cf6d6cdf779ca.jpg||40000|60000|43700.0|JEAN-HONORÉ FRAGONARD|Rococo
558|2D|1912.0|Oil|Canvas|Unknown|24.25 x 33 inch|https://artbnk-art-resized-images.s3.amazonaws.com/w526/2176c5456d2ac0e949fb57745ce0448f.jpg|Setting the Table|KNUD SINDING AARHUS|Jan 26, 2020|images/knud_sinding_aarhus/2176c5456d2ac0e949fb57745ce0448f.jpg||500|700|1500.0|KNUD SINDING AARHUS|Realism
559|2D|1922.0|Oil|Canvas|Unknown|81.5 x 111.5 cm|https://artbnk-art-resized-images.s3.amazonaws.com/w526/d08002e29c4def036bee0be14ea5c91a.jpg|Company studying the Bible in an interior|KNUD SINDING AARHUS|Apr 16, 2019|images/knud_sinding_aarhus/d08002e29c4def036bee0be14ea5c91a.jpg||1708|2277|2072.0|KNUD SINDING AARHUS|Realism
560|2D|1912.0|Oil|Canvas|Yes|24.25 x 33 inch|https://artbnk-art-resized-images.s3.amazonaws.com/w526/34a7b141e07c2472a8442d7546637f47.jpg|Setting the table|KNUD SINDING AARHUS|Dec 7, 2000|images/knud_sinding_aarhus/34a7b141e07c2472a8442d7546637f47.jpg||2599|3610|2544.0|KNUD SINDING AARHUS|Realism
561|2D|1966.0|Ink, Wash|Paper|Yes|20.9 x 34 cm|https://artbnk-art-resized-images.s3.amazonaws.com/w526/c4605b6abe42866d36df0f4b3078d0d8.jpg|Untitled (Bull); Untitled (Boat Race)|ZAINUL ABEDIN|Sep 23, 2020|images/zainul_abedin/c4605b6abe42866d36df0f4b3078d0d8.jpg||5000|7000||ZAINUL ABEDIN|Modernism/Eastern
562|2D|1971.0|Watercolor|Card|Yes|15.25 x 10.75 inch|https://artbnk-art-resized-images.s3.amazonaws.com/w526/62853f12bf00b66e6f9b60e31827710c.jpg|Untitled (Civil War)|ZAINUL ABEDIN|Jul 22, 2020|images/zainul_abedin/62853f12bf00b66e6f9b60e31827710c.jpg||6000|8000|27500.0|ZAINUL ABEDIN|Modernism/Eastern
563|2D|1969.0|Oil|Canvas|Yes|38.875 x 50 inch|https://artbnk-art-resized-images.s3.amazonaws.com/w526/e06acc4e20d4b095f421cc11fd0d5894.jpg|Untitled (Couple)|ZAINUL ABEDIN|Sep 11, 2019|images/zainul_abedin/e06acc4e20d4b095f421cc11fd0d5894.jpg||100000|150000||ZAINUL ABEDIN|Modernism/Eastern
564|2D|1970.0|Oil|Canvas|Yes|40.75 x 30.375 inch|https://artbnk-art-resized-images.s3.amazonaws.com/w526/e583863716bccff9f1a155557c4bf6f5.jpg|FISHERMEN|ZAINUL ABEDIN|Mar 18, 2019|images/zainul_abedin/e583863716bccff9f1a155557c4bf6f5.jpg||80000|120000|150000.0|ZAINUL ABEDIN|Modernism/Eastern
565|2D|1969.0|Oil|Canvas|Yes|61 x 27 inch|https://artbnk-art-resized-images.s3.amazonaws.com/w526/81860ba608cb52082ee73c484670bfee.jpg|Untitled (Santhal Women)|ZAINUL ABEDIN|Sep 12, 2018|images/zainul_abedin/81860ba608cb52082ee73c484670bfee.jpg||30000|50000|187500.0|ZAINUL ABEDIN|Modernism/Eastern
566|2D||Watercolour|Paper|Yes|51 x 61 cm|https://artbnk-art-resized-images.s3.amazonaws.com/w526/297e5418c5df7dede0abf263840a46d3.jpg|Untitled (Landscape with Figures)|ZAINUL ABEDIN|Nov 22, 2016|images/zainul_abedin/297e5418c5df7dede0abf263840a46d3.jpg||18643|31072||ZAINUL ABEDIN|Modernism/Eastern
567|2D|1943.0|Watercolour|Paper|Yes|25 x 36 cm|https://artbnk-art-resized-images.s3.amazonaws.com/w526/914493f98f7b948f0a0266eedad2ed7d.jpg|Untitled|ZAINUL ABEDIN|Jun 11, 2015|images/zainul_abedin/914493f98f7b948f0a0266eedad2ed7d.jpg||9274|12366||ZAINUL ABEDIN|Modernism/Eastern
568|2D|1955.0|Watercolor|Paper|Yes|22 x 26.875 inch|https://artbnk-art-resized-images.s3.amazonaws.com/w526/192367c25a341a2926c84f531b60f73b.jpg|Rangamoti|ZAINUL ABEDIN|Sep 13, 2011|images/zainul_abedin/192367c25a341a2926c84f531b60f73b.jpg||12000|18000|13750.0|ZAINUL ABEDIN|Modernism/Eastern
569|2D|1955.0|Watercolor|Paper|Yes|21.875 x 24.625 inch|https://artbnk-art-resized-images.s3.amazonaws.com/w526/d0583c73312442578a67387f3fee912d.jpg|Untitled (Two Children)|ZAINUL ABEDIN|Mar 23, 2011|images/zainul_abedin/d0583c73312442578a67387f3fee912d.jpg||15000|20000|27500.0|ZAINUL ABEDIN|Modernism/Eastern
570|2D|1953.0|Watercolor|Mounted paper, Board|Yes|22.125 x 29.5 inch|https://artbnk-art-resized-images.s3.amazonaws.com/w526/5d4afc371f08030984dc632eaf67054a.jpg|Untitled (Landscape)|ZAINUL ABEDIN|Sep 15, 2010|images/zainul_abedin/5d4afc371f08030984dc632eaf67054a.jpg||15000|20000|35000.0|ZAINUL ABEDIN|Modernism/Eastern
571|2D|1953.0|Watercolor|Mounted paper, Board|Yes|22.375 x 29.875 inch|https://artbnk-art-resized-images.s3.amazonaws.com/w526/beac2092aad7c91227aeb0a9e23c1418.jpg|Untitled|ZAINUL ABEDIN|Mar 23, 2010|images/zainul_abedin/beac2092aad7c91227aeb0a9e23c1418.jpg||10000|15000|16250.0|ZAINUL ABEDIN|Modernism/Eastern
572|2D|1959.0|Watercolor|Paper|Yes|19.75 x 28.5 inch|https://artbnk-art-resized-images.s3.amazonaws.com/w526/7e526f07b14b540c3f541d0a1252db40.jpg|Untitled|ZAINUL ABEDIN|Sep 16, 2008|images/zainul_abedin/7e526f07b14b540c3f541d0a1252db40.jpg||20000|30000|25000.0|ZAINUL ABEDIN|Modernism/Eastern
573|2D|1967.0|Ink, Pastel|Paper|Yes|22 x 32.5 inch|https://artbnk-art-resized-images.s3.amazonaws.com/w526/c9fd2d4092c1977f1c9362d09a88ddf7.jpg|Untitled|ZAINUL ABEDIN|Mar 20, 2008|images/zainul_abedin/c9fd2d4092c1977f1c9362d09a88ddf7.jpg||8000|12000|18750.0|ZAINUL ABEDIN|Modernism/Eastern
574|2D|1968.0|Mixed Media|Paper|Yes|29.5 x 22 inch|https://artbnk-art-resized-images.s3.amazonaws.com/w526/bc0364579c3b7fb55ed8b78aa084499e.jpg|Untitled (The Three Faces)|ZAINUL ABEDIN|Mar 21, 2007|images/zainul_abedin/bc0364579c3b7fb55ed8b78aa084499e.jpg||10000|15000|13200.0|ZAINUL ABEDIN|Modernism/Eastern
575|2D||Watercolour|Paper|Yes|22.25 x 30 inch|https://artbnk-art-resized-images.s3.amazonaws.com/w526/d68d2044529a00ee49ba030a17ad3d7f.jpg|Boats|ZAINUL ABEDIN|May 24, 2006|images/zainul_abedin/d68d2044529a00ee49ba030a17ad3d7f.jpg||20000|30000|24000.0|ZAINUL ABEDIN|Modernism/Eastern
576|2D|1993.0|Tempera, Gesso, Linen|Plywood|Yes|121 x 243 cm|https://artbnk-art-resized-images.s3.amazonaws.com/w526/51e79433369bf3db7c6c135242deb04a.jpg|PARADISE|MERAB ABRAMISHVILI|Jun 2, 2020|images/merab_abramishvili/51e79433369bf3db7c6c135242deb04a.jpg||30574|42804|53505.0|MERAB ABRAMISHVILI|Neo-Expressionism/Eastern
577|2D|2001.0|Tempera|Linen, Board|Yes|29.25 x 31 inch|https://artbnk-art-resized-images.s3.amazonaws.com/w526/dc4b967835ec2fa83db94bde51c20e7a.jpg|Guardian angel|MERAB ABRAMISHVILI|Jun 5, 2017|images/merab_abramishvili/dc4b967835ec2fa83db94bde51c20e7a.jpg||10328|15493|20980.0|MERAB ABRAMISHVILI|Neo-Expressionism/Eastern
578|2D|2002.0|Tempera|Linen, Board|Yes|7.125 x 29.5 inch|https://artbnk-art-resized-images.s3.amazonaws.com/w526/434f200150f4bbc251e3eaa7fffe5d49.jpg|The deer|MERAB ABRAMISHVILI|Jun 5, 2017|images/merab_abramishvili/434f200150f4bbc251e3eaa7fffe5d49.jpg||7746|10328|7746.0|MERAB ABRAMISHVILI|Neo-Expressionism/Eastern
579|2D|2001.0|Tempera|Canvas Board|Yes|15.875 x 29.75 inch|https://artbnk-art-resized-images.s3.amazonaws.com/w526/9335a96d6b30367e2ecbb768cf2d7fd5.jpg|Gethsemane|MERAB ABRAMISHVILI|Nov 28, 2016|images/merab_abramishvili/9335a96d6b30367e2ecbb768cf2d7fd5.jpg||9929|14894|10860.0|MERAB ABRAMISHVILI|Neo-Expressionism/Eastern
580|2D|2002.0|Tempera|Canvas Board|Yes|7.875 x 11.875 inch|https://artbnk-art-resized-images.s3.amazonaws.com/w526/bfb027b0a740e108b0dc4ff123fef81a.jpg|Peacock|MERAB ABRAMISHVILI|Nov 28, 2016|images/merab_abramishvili/bfb027b0a740e108b0dc4ff123fef81a.jpg||3723|6206|8533.0|MERAB ABRAMISHVILI|Neo-Expressionism/Eastern
581|2D|1994.0|Tempera, Pencil|Panel|Yes|80 x 85 cm|https://artbnk-art-resized-images.s3.amazonaws.com/w526/d52375277c472b51c207e770417ec086.jpg|PIANO|MERAB ABRAMISHVILI|Dec 2, 2015|images/merab_abramishvili/d52375277c472b51c207e770417ec086.jpg||18039|27059|37582.0|MERAB ABRAMISHVILI|Neo-Expressionism/Eastern
582|2D|2005.0|Tempera, gold paint, Gesso|Board|Yes|32.5 x 33 cm|https://artbnk-art-resized-images.s3.amazonaws.com/w526/95259f0d18b2fe45a83782181135a343.jpg|PARADISE|MERAB ABRAMISHVILI|Jun 2, 2015|images/merab_abramishvili/95259f0d18b2fe45a83782181135a343.jpg||9136|12181||MERAB ABRAMISHVILI|Neo-Expressionism/Eastern
583|2D||Mixed Media|Paper|Yes|18 x 18 inch|https://artbnk-art-resized-images.s3.amazonaws.com/w526/07631983b73d6c8e5d8e6a08e5c7bba3.jpg|Kachina Mask|TONY ABEYTA|Jun 13, 2020|images/tony_abeyta/07631983b73d6c8e5d8e6a08e5c7bba3.jpg||1000|2000|6435.0|TONY ABEYTA|Contemporary/Navajo
584|2D||Oil, Mixed Media|Canvas|Yes|24 x 36 inch|https://artbnk-art-resized-images.s3.amazonaws.com/w526/7520365032c8a518ddc1c9795cd57a96.jpg|Three Chanters|TONY ABEYTA|May 2, 2019|images/tony_abeyta/7520365032c8a518ddc1c9795cd57a96.jpg||1500|2500|6875.0|TONY ABEYTA|Contemporary/Navajo
585|2D|1632.0|Oil|Oak Panel|Yes|21.8 x 16.3 cm|https://artbnk-art-resized-images.s3.amazonaws.com/w526/aa2f281c872783c61a605c09b9834250.jpg|SELF-PORTRAIT OF THE ARTIST, HALF-LENGTH, WEARING A RUFF AND A BLACK HAT|REMBRANDT HARMENSZOON VAN RIJN|Jul 28, 2020|images/rembrandt_harmenszoon_van_rijn/aa2f281c872783c61a605c09b9834250.jpg||15115746|20154328|18327086.0|REMBRANDT HARMENSZOON VAN RIJN|Baroque
586|2D||Oil|Canvas|Unknown||https://artbnk-art-resized-images.s3.amazonaws.com/w526/622e3e1b0c5f540a9c9479a693c642d3.jpg|A portrait of the artist|REMBRANDT HARMENSZOON VAN RIJN|Oct 29, 2019|images/rembrandt_harmenszoon_van_rijn/622e3e1b0c5f540a9c9479a693c642d3.jpg||15000|20000|675000.0|REMBRANDT HARMENSZOON VAN RIJN|Baroque
587|2D||Oil|Panel|Unknown|37.5 x 28 cm|https://artbnk-art-resized-images.s3.amazonaws.com/w526/48b3f13a72a3788033f5c06ce9d53d3b.jpg|Portrait of a woman|REMBRANDT HARMENSZOON VAN RIJN|Sep 19, 2019|images/rembrandt_harmenszoon_van_rijn/48b3f13a72a3788033f5c06ce9d53d3b.jpg||4883|7324|11444.0|REMBRANDT HARMENSZOON VAN RIJN|Baroque
588|2D||Oil|Oak Panel|Unknown|74.2 x 59.9 cm||PORTRAIT OF A BEARDED MAN WEARING A BLACK CAP AND HOLDING A STAFF|REMBRANDT HARMENSZOON VAN RIJN|Jul 4, 2019|||18966|25288|41093.0|REMBRANDT HARMENSZOON VAN RIJN|Baroque
589|2D||Oil|Panel|Unknown|24 x 19 inch|https://artbnk-art-resized-images.s3.amazonaws.com/w526/008c9a65803586a0f947f469cc841476.jpg|A man in a fur coat and a feathered hat|REMBRANDT HARMENSZOON VAN RIJN|Dec 7, 2018|images/rembrandt_harmenszoon_van_rijn/008c9a65803586a0f947f469cc841476.jpg||26212|39318|40956.0|REMBRANDT HARMENSZOON VAN RIJN|Baroque
590|2D||Oil|Panel|Unknown|25.5 x 20.1 cm|https://artbnk-art-resized-images.s3.amazonaws.com/w526/f950e8c7ddd0dcbc9cdf1a1ffeb7a595.jpg|STUDY OF THE HEAD AND CLASPED HANDS OF A YOUNG MAN AS CHRIST IN PRAYER|REMBRANDT HARMENSZOON VAN RIJN|Dec 5, 2018|images/rembrandt_harmenszoon_van_rijn/f950e8c7ddd0dcbc9cdf1a1ffeb7a595.jpg||7819800|10426400|12356326.0|REMBRANDT HARMENSZOON VAN RIJN|Baroque
591|2D||Oil|Panel|Unknown|25.2 x 18.3 cm|https://artbnk-art-resized-images.s3.amazonaws.com/w526/428fc0a0e086ff1c994907bf968e446e.jpg|Portrait of Rembrandt Harmensz|REMBRANDT HARMENSZOON VAN RIJN|Oct 24, 2018|images/rembrandt_harmenszoon_van_rijn/428fc0a0e086ff1c994907bf968e446e.jpg||0|0|1901.0|REMBRANDT HARMENSZOON VAN RIJN|Baroque
592|2D||Oil|Canvas|Unknown|113.2 x 86.2 cm|https://artbnk-art-resized-images.s3.amazonaws.com/w526/3848b876b134bfb5870d3f877307546a.jpg|Portrait of the aritst's wife|REMBRANDT HARMENSZOON VAN RIJN|Oct 24, 2018|images/rembrandt_harmenszoon_van_rijn/3848b876b134bfb5870d3f877307546a.jpg||0|0|3485.0|REMBRANDT HARMENSZOON VAN RIJN|Baroque
593|2D||Oil|Canvas|Yes|44 x 36 cm||PORTRAIT OF A YOUNG MAN WEARING A TURBAN|REMBRANDT HARMENSZOON VAN RIJN|Sep 13, 2018|||1914|2553|2170.0|REMBRANDT HARMENSZOON VAN RIJN|Baroque
594|2D||Oil|Oak Panel|Yes|24.8 x 22 cm||SELF PORTRAIT|REMBRANDT HARMENSZOON VAN RIJN|Sep 13, 2018|||1276|1914|1404.0|REMBRANDT HARMENSZOON VAN RIJN|Baroque
595|2D||Oil|Canvas|Unknown|43.5 x 34.25 inch|https://artbnk-art-resized-images.s3.amazonaws.com/w526/651d2b59eca1e3ba0048486d937ba7c4.jpg|Manner of Rembrandt Harmensz. van Rijn|REMBRANDT HARMENSZOON VAN RIJN|Apr 19, 2018|images/rembrandt_harmenszoon_van_rijn/651d2b59eca1e3ba0048486d937ba7c4.jpg||8000|12000|7500.0|REMBRANDT HARMENSZOON VAN RIJN|Baroque
596|2D||Oil|Canvas|No|30 x 25 inch|https://artbnk-art-resized-images.s3.amazonaws.com/w526/478ff3c5cc46a6c75e7cf4551b0bc459.jpg|Portrait Head of Man in White Collar and Black Hat|REMBRANDT HARMENSZOON VAN RIJN|Mar 8, 2018|images/rembrandt_harmenszoon_van_rijn/478ff3c5cc46a6c75e7cf4551b0bc459.jpg||300|500|800.0|REMBRANDT HARMENSZOON VAN RIJN|Baroque
597|2D||Oil|Canvas|Yes|13 x 18.25 inch|https://artbnk-art-resized-images.s3.amazonaws.com/w526/ee4094aab36d1984b9a901d3899a3d32.jpg|Abraham Serving the Three Angels|REMBRANDT HARMENSZOON VAN RIJN|Jan 23, 2018|images/rembrandt_harmenszoon_van_rijn/ee4094aab36d1984b9a901d3899a3d32.jpg||200|400|225.0|REMBRANDT HARMENSZOON VAN RIJN|Baroque
598|2D||Oil|Canvas|Unknown|43 x 32 cm|https://artbnk-art-resized-images.s3.amazonaws.com/w526/a31d78629e69e92aee35a215e25a99c2.jpg|Portrait of a bearded man in a turban|REMBRANDT HARMENSZOON VAN RIJN|Nov 15, 2017|images/rembrandt_harmenszoon_van_rijn/a31d78629e69e92aee35a215e25a99c2.jpg||0|0|1479.0|REMBRANDT HARMENSZOON VAN RIJN|Baroque
599|2D||Oil|Canvas|Yes|27.625 x 23.125 inch|https://artbnk-art-resized-images.s3.amazonaws.com/w526/c5e579bd600cc61212fb6d559be8e740.jpg|An Old Bearded Man|REMBRANDT HARMENSZOON VAN RIJN|Jul 6, 2017|images/rembrandt_harmenszoon_van_rijn/c5e579bd600cc61212fb6d559be8e740.jpg||0|0|2723028.0|REMBRANDT HARMENSZOON VAN RIJN|Baroque
600|2D||Oil|Oak Panel|Unknown|64.5 x 50.5 cm|https://artbnk-art-resized-images.s3.amazonaws.com/w526/e9191d31a0a7582eb84d7379793ff825.jpg|PORTRAIT OF A YOUNG MAN IN PROFILE|REMBRANDT HARMENSZOON VAN RIJN|Jul 6, 2017|images/rembrandt_harmenszoon_van_rijn/e9191d31a0a7582eb84d7379793ff825.jpg||10348|15523||REMBRANDT HARMENSZOON VAN RIJN|Baroque
601|2D||Oil|Oak Panel|Unknown|73 x 54 cm|https://artbnk-art-resized-images.s3.amazonaws.com/w526/9577eb47046450c1d1b8d9dd9098249e.jpg|PORTRAIT OF AN OLD WOMAN HOLDING A SOUP BOWL|REMBRANDT HARMENSZOON VAN RIJN|May 3, 2017|images/rembrandt_harmenszoon_van_rijn/9577eb47046450c1d1b8d9dd9098249e.jpg||3879|6465|24245.0|REMBRANDT HARMENSZOON VAN RIJN|Baroque
