|Category|Year Created|Surface|Substrate|Signature|Image Size|img_url|Title|Artist Name|image_file
130|2D|1879|Oil|Canvas|Yes|35.13 x 26.88 inch|https://artbnk-art-resized-images.s3.amazonaws.com/w526/fb617ab1cb394ad8b1cb7ed33eb6ccb9.jpg|FAISANS, BÉCASSES ET PERDRIX|CLAUDE MONET|images/claude_monet/fb617ab1cb394ad8b1cb7ed33eb6ccb9.jpg
131|2D|1857|Pencil|Paper|Yes|31 x 23 cm|https://artbnk-art-resized-images.s3.amazonaws.com/w526/40538ea238108f4ca7fb974b3ff6f933.jpg|Gamin des rues|CLAUDE MONET|images/claude_monet/40538ea238108f4ca7fb974b3ff6f933.jpg
132|2D||Pastel|Paper|Unknown|31.6 x 48.5 cm|https://artbnk-art-resized-images.s3.amazonaws.com/w526/fe6087748bdf75d15ce8af94d9334163.jpg|Waterloo Bridge|CLAUDE MONET|images/claude_monet/fe6087748bdf75d15ce8af94d9334163.jpg
133|2D|1883|Oil|Canvas|Yes|25.63 x 31.88 inch|https://artbnk-art-resized-images.s3.amazonaws.com/w526/e51d1d6d713e8e67a40bae333deea242.jpg|ETRETAT, FALAISE ET PORTE D'AMONT, GROSSE MER|CLAUDE MONET|images/claude_monet/e51d1d6d713e8e67a40bae333deea242.jpg
134|2D|1880|Oil|Canvas|Yes|72 x 99 cm|https://artbnk-art-resized-images.s3.amazonaws.com/w526/ce8bc7b6523a25dba6bed3f93a96d2dc.jpg|FIN D'APRÈS-MIDI, VÉTHEUIL|CLAUDE MONET|images/claude_monet/ce8bc7b6523a25dba6bed3f93a96d2dc.jpg
135|2D|1914|Oil|Canvas|Yes|78.88 x 39.5 inch|https://artbnk-art-resized-images.s3.amazonaws.com/w526/363110a3462d6f5d6e35574bf7c0e51c.jpg|Iris mauves|CLAUDE MONET|images/claude_monet/363110a3462d6f5d6e35574bf7c0e51c.jpg
136|2D|1885|Oil|Canvas|Yes|24.5 x 31.88 inch|https://artbnk-art-resized-images.s3.amazonaws.com/w526/feb0ead07c823c8e77ffd9b7492be4e9.jpg|Les meules à Giverny|CLAUDE MONET|images/claude_monet/feb0ead07c823c8e77ffd9b7492be4e9.jpg
137|2D||Oil|Canvas|Yes|28.88 x 31.75 inch|https://artbnk-art-resized-images.s3.amazonaws.com/w526/978ab2f3310ee8f07aaa63b706a911fb.jpg|Paysage de matin|CLAUDE MONET|images/claude_monet/978ab2f3310ee8f07aaa63b706a911fb.jpg
138|2D|1900|Oil|Canvas|Yes|32 x 36.63 inch|https://artbnk-art-resized-images.s3.amazonaws.com/w526/e97e1582c52547e078fce6d9da2797e6.jpg|Le Parlement, soleil couchant (The Houses of Parliament, at Sunset)|CLAUDE MONET|images/claude_monet/e97e1582c52547e078fce6d9da2797e6.jpg
139|2D||Oil|Canvas|Yes|25.625 x 36.25 inch|https://artbnk-art-resized-images.s3.amazonaws.com/w526/73e4af9abc3277984bd9860a77b51453.jpg|Le Golfe Juan|CLAUDE MONET|images/claude_monet/73e4af9abc3277984bd9860a77b51453.jpg
140|2D|1917|Oil|Canvas|Unknown|18.125 x 22.125 inch|https://artbnk-art-resized-images.s3.amazonaws.com/w526/83fbf2001c6749ae1c7681a0763f9525.jpg|Nymphéas|CLAUDE MONET|images/claude_monet/83fbf2001c6749ae1c7681a0763f9525.jpg
141|2D|1897|Oil|Canvas|Yes|25.875 x 39.5 inch|https://artbnk-art-resized-images.s3.amazonaws.com/w526/a4655070d4b41faa6e603adfb9d9280f.jpg|Au Val Saint-Nicolas près Dieppe|CLAUDE MONET|images/claude_monet/a4655070d4b41faa6e603adfb9d9280f.jpg
142|2D|1913|Oil|Canvas|Yes|28.75 x 39.38 inch|https://artbnk-art-resized-images.s3.amazonaws.com/w526/a975418252aab31cb6d499f074c8fb99.jpg|Bassin aux nymphéas|CLAUDE MONET|images/claude_monet/a975418252aab31cb6d499f074c8fb99.jpg
143|2D|1913|Oil|Canvas|Yes|28.75 x 39.375 inch|https://artbnk-art-images.s3.amazonaws.com/60eebca61354da7b1a5f138ef261ae25.jpg|BASSIN AUX NYMPHÉAS, LES ROSIERS|CLAUDE MONET|images/claude_monet/60eebca61354da7b1a5f138ef261ae25.jpg
144|2D|1901|Oil|Canvas|Yes|32.125 x 36.375 inch|https://artbnk-art-resized-images.s3.amazonaws.com/w526/6d9ae087cc88a891e1c38bddf64b0ed5.jpg|La Seine à Vétheuil|CLAUDE MONET|images/claude_monet/6d9ae087cc88a891e1c38bddf64b0ed5.jpg
145|2D|1875|Oil|Canvas|Yes|24 x 39.13 inch|https://artbnk-art-resized-images.s3.amazonaws.com/w526/e19c788c7f2b149fc9195d011d33af0d.jpg|Le Chemin d'Epinay|CLAUDE MONET|images/claude_monet/e19c788c7f2b149fc9195d011d33af0d.jpg
146|2D|1908|Oil|Canvas|Yes|22.5 x 36.25 inch|https://artbnk-art-resized-images.s3.amazonaws.com/w526/bf4b481df851928abce29379ad56876b.jpg|Le Palais ducal|CLAUDE MONET|images/claude_monet/bf4b481df851928abce29379ad56876b.jpg
147|2D|1905|Oil|Canvas|Yes|31.875 x 39.5 x 100.5 inch|https://artbnk-art-resized-images.s3.amazonaws.com/w526/4f7452fc809d361c43416df0c25a1878.jpg|Nymphéas|CLAUDE MONET|images/claude_monet/4f7452fc809d361c43416df0c25a1878.jpg
148|2D|1871|Oil|Canvas|Yes|49.8 x 65 cm|https://artbnk-art-resized-images.s3.amazonaws.com/w526/a1ccd9354a7241dc85388df1e8d9f358.jpg|Vue d'un port|CLAUDE MONET|images/claude_monet/a1ccd9354a7241dc85388df1e8d9f358.jpg
149|2D|1871|Huile|Toile|Yes|49.8 x 65 cm|https://artbnk-art-resized-images.s3.amazonaws.com/w526/545264057ac3cb1e59a52773b59335ac.jpg|Vue d'un port|CLAUDE MONET|images/claude_monet/545264057ac3cb1e59a52773b59335ac.jpg
150|2D|1888|Oil|Canvas|Yes|25.75 x 35.88 inch|https://artbnk-art-resized-images.s3.amazonaws.com/w526/f78e5e4ff0ba4c5984e3093151f0c026.jpg|ANTIBES VUE DE LA SALIS|CLAUDE MONET|images/claude_monet/f78e5e4ff0ba4c5984e3093151f0c026.jpg
151|2D|1871|Oil|Canvas|Yes|21.25 x 29 inch|https://artbnk-art-resized-images.s3.amazonaws.com/w526/8be8968cd3bd4fe09521a1f826cf78ce.jpg|L'EMBARCADÈRE|CLAUDE MONET|images/claude_monet/8be8968cd3bd4fe09521a1f826cf78ce.jpg
152|2D|1908|Oil|Canvas|Yes|28.75 x 36.25 inch|https://artbnk-art-resized-images.s3.amazonaws.com/w526/cfa4418a3af54740aa43422f2347c4d8.jpg|LE GRAND CANAL|CLAUDE MONET|images/claude_monet/cfa4418a3af54740aa43422f2347c4d8.jpg
153|2D|1887|Oil|Canvas|Yes|29.13 x 36.5 inch|https://artbnk-art-resized-images.s3.amazonaws.com/w526/6e7f15a81f73475384fb75e261349088.jpg|LES PEUPLIERS À GIVERNY|CLAUDE MONET|images/claude_monet/6e7f15a81f73475384fb75e261349088.jpg
154|2D|1882|Oil|Canvas|Yes|39.38 x 31.88 inch|https://artbnk-art-resized-images.s3.amazonaws.com/w526/79a93e56064547c6b025f8371a367ca2.jpg|VASE DE PIVOINES|CLAUDE MONET|images/claude_monet/79a93e56064547c6b025f8371a367ca2.jpg
155|2D|1882|Oil|Canvas|Yes|45 x 15 inch|https://artbnk-art-resized-images.s3.amazonaws.com/w526/50566ce93af92b3d040294bcd09cd0bf.jpg|Faisans suspendus|CLAUDE MONET|images/claude_monet/50566ce93af92b3d040294bcd09cd0bf.jpg
156|2D|1886|Oil|Canvas|Yes|23.63 x 29.5 inch|https://artbnk-art-resized-images.s3.amazonaws.com/w526/33f958aabef5e73db1acb7c39c0918fb.jpg|Port-Coton: Le Lion|CLAUDE MONET|images/claude_monet/33f958aabef5e73db1acb7c39c0918fb.jpg
157|2D|1861|Pastel, Gouache|Paper|Unknown|7.75 x 15.875 inch|https://artbnk-art-resized-images.s3.amazonaws.com/w526/6c713788e9135f176d2b85aec8a5f9d5.jpg|YPORT ET FALAISE D’AVAL|CLAUDE MONET|images/claude_monet/6c713788e9135f176d2b85aec8a5f9d5.jpg
158|2D|1881|Oil|Canvas|Yes|31.875 x 25.5 inch|https://artbnk-art-resized-images.s3.amazonaws.com/w526/94a90d88268a4daa8a2cd988de580117.jpg|Alice Hoschedé Au Jardin|CLAUDE MONET|images/claude_monet/94a90d88268a4daa8a2cd988de580117.jpg
159|2D|1894|Oil|Canvas|Yes|26 x 36.88 inch|https://artbnk-art-resized-images.s3.amazonaws.com/w526/1e3fd0c249f14117ace66e755d9e0543.jpg|ÉGLISE DE VERNON, SOLEIL|CLAUDE MONET|images/claude_monet/1e3fd0c249f14117ace66e755d9e0543.jpg
160|2D|1887|Oil|Canvas|Yes|28.75 x 36.25 inch|https://artbnk-art-resized-images.s3.amazonaws.com/w526/dbcda01e81ec47a9aaaa54e5cd6ee393.jpg|SOUS LES PEUPLIERS|CLAUDE MONET|images/claude_monet/dbcda01e81ec47a9aaaa54e5cd6ee393.jpg
161|2D|1858|Pencil, white chalk|brown paper|Unknown|12.38 x 9.38 inch|https://artbnk-art-resized-images.s3.amazonaws.com/w526/4470953495e7938630ee9afb73d8a2e5.jpg|Xavier Aymon de Montépin|CLAUDE MONET|images/claude_monet/4470953495e7938630ee9afb73d8a2e5.jpg
162|2D|1882|Oil|Canvas|Yes|25.25 x 31.5 inch|https://artbnk-art-resized-images.s3.amazonaws.com/w526/63d4e796bff754b60f36cccedf635516.jpg|La côte de Varengeville|CLAUDE MONET|images/claude_monet/63d4e796bff754b60f36cccedf635516.jpg
163|2D|1882|Oil|Canvas|Yes|25.25 x 31.5 inch|https://artbnk-art-resized-images.s3.amazonaws.com/w526/92a15ea0515345a0bf6cca3e46f91efd.jpg|La côte de Varengeville|CLAUDE MONET|images/claude_monet/92a15ea0515345a0bf6cca3e46f91efd.jpg
164|2D|1886|Charcoal|Canvas|Unknown|73.3 x 60 cm|https://artbnk-art-images.s3.amazonaws.com/12bb31aaa08467d163cb3cd8efea26a9.jpg|MICHEL MONET ET JEAN-PIERRE HOSCHEDÉ SE TENANT PAR L'ÉPAULE|CLAUDE MONET|images/claude_monet/12bb31aaa08467d163cb3cd8efea26a9.jpg
165|2D|1888|Oil|Canvas|Yes|25.63 x 36.38 inch|https://artbnk-art-resized-images.s3.amazonaws.com/w526/715cdd212e9e4802bb893f28e9573b2f.jpg|ANTIBES, VUE DU PLATEAU NOTRE-DAME|CLAUDE MONET|images/claude_monet/715cdd212e9e4802bb893f28e9573b2f.jpg
166|2D|1875|Oil|Canvas|Yes|23.5 x 31.38 inch|https://artbnk-art-resized-images.s3.amazonaws.com/w526/ba254c782fef42eaa1860be15f826c57.jpg|LA SEINE À ARGENTEUIL|CLAUDE MONET|images/claude_monet/ba254c782fef42eaa1860be15f826c57.jpg
167|2D|1906|Oil|Canvas|Yes|88.5 x 100 cm|https://artbnk-art-resized-images.s3.amazonaws.com/w526/db0051f7f09241a3be31bd77c9e40961.jpg|NYMPHÉAS|CLAUDE MONET|images/claude_monet/db0051f7f09241a3be31bd77c9e40961.jpg
168|2D||Pastel|Paper|Yes|12.75 x 8.875 inch|https://artbnk-art-resized-images.s3.amazonaws.com/w526/ee55bc56ac764446b4d58f5c59a63efc.jpg|FERME NORMANDE SOUS LES ARBRES|CLAUDE MONET|images/claude_monet/ee55bc56ac764446b4d58f5c59a63efc.jpg
169|2D|1892|Oil|Canvas|Yes|36.25 x 28.875 inch|https://artbnk-art-resized-images.s3.amazonaws.com/w526/f5562131644646d91768dacbe3971133.jpg|CATHÉDRALE DE ROUEN|CLAUDE MONET|images/claude_monet/f5562131644646d91768dacbe3971133.jpg
170|2D|1918|Oil|Canvas|Yes|35.5 x 45.75 inch|https://artbnk-art-resized-images.s3.amazonaws.com/w526/b95b0a09a9577d7d5cc26322a580984a.jpg|LE PONT JAPONAIS|CLAUDE MONET|images/claude_monet/b95b0a09a9577d7d5cc26322a580984a.jpg
171|2D|1882|Oil|Canvas|Yes|23.75 x 32 inch|https://artbnk-art-resized-images.s3.amazonaws.com/w526/1226a7a2ac47dc166b2ffcaa3b451945.jpg|SUR LA FALAISE À POURVILLE|CLAUDE MONET|images/claude_monet/1226a7a2ac47dc166b2ffcaa3b451945.jpg
172|2D|1878|Oil|Canvas|Yes|24.25 x 19.75 inch|https://artbnk-art-resized-images.s3.amazonaws.com/w526/13850d9accf4481ebee5abc05c063c75.jpg|L'Escalier|CLAUDE MONET|images/claude_monet/13850d9accf4481ebee5abc05c063c75.jpg
173|2D|1878|Oil|Canvas|Yes|24.25 x 19.75 inch|https://artbnk-art-resized-images.s3.amazonaws.com/w526/0e7574dea57aeef6ffb47950ddbf4742.jpg|L'Escalier|CLAUDE MONET|images/claude_monet/0e7574dea57aeef6ffb47950ddbf4742.jpg
174|2D|1875|Oil|Canvas|Yes|19.625 x 24 inch|https://artbnk-art-resized-images.s3.amazonaws.com/w526/f9ccd3915f8e4de0ec4c3240cdd7b5b9.jpg|Le Givre|CLAUDE MONET|images/claude_monet/f9ccd3915f8e4de0ec4c3240cdd7b5b9.jpg
175|2D|1907|Oil|Canvas|Yes|39.375 x 32 inch|https://artbnk-art-resized-images.s3.amazonaws.com/w526/c9d99fb0a76dcd296d3100f11e111c54.jpg|Nymphéas|CLAUDE MONET|images/claude_monet/c9d99fb0a76dcd296d3100f11e111c54.jpg
176|2D|1907|Oil|Canvas|Yes|39.375 x 32 inch|https://artbnk-art-resized-images.s3.amazonaws.com/w526/c9d99fb0a76dcd296d3100f11e111c54.jpg|Nymphéas|CLAUDE MONET|images/claude_monet/c9d99fb0a76dcd296d3100f11e111c54.jpg
177|2D|1875|Oil|Canvas|Yes|19.63 x 24 inch|https://artbnk-art-resized-images.s3.amazonaws.com/w526/f41fd2091ba275fdeaa865ce23edb248.jpg|Le Givre|CLAUDE MONET|images/claude_monet/f41fd2091ba275fdeaa865ce23edb248.jpg
178|2D|1857|Craie|Papier|Yes|23 x 31 cm|https://artbnk-art-resized-images.s3.amazonaws.com/w526/f8cfd422be410a14aec2eaae0500036e.jpg|Jeune garçon assis|CLAUDE MONET|images/claude_monet/f8cfd422be410a14aec2eaae0500036e.jpg
179|2D|1857|Pencil|Paper|Yes|30.9 x 23 cm|https://artbnk-art-resized-images.s3.amazonaws.com/w526/08bb26b13177191997969e9567f7a4c8.jpg|Maison sur la Lézarde à Montivilliers|CLAUDE MONET|images/claude_monet/08bb26b13177191997969e9567f7a4c8.jpg
180|2D|1908|Oil|Canvas|Yes|5 x 9 inch|https://artbnk-art-resized-images.s3.amazonaws.com/w526/e44f01c30f874b6ba12be9754cb0afef.jpg|La Seine à Port-Villez|CLAUDE MONET|images/claude_monet/e44f01c30f874b6ba12be9754cb0afef.jpg
181|2D||Huile|Toile|Unknown|14.6 x 23 cm|https://artbnk-art-resized-images.s3.amazonaws.com/w526/e37f3605a05d021f010eda13d66a25bc.jpg|La Seine à Port-Villez|CLAUDE MONET|images/claude_monet/e37f3605a05d021f010eda13d66a25bc.jpg
182|2D|1878|Oil|Canvas|Yes|24.13 x 19.63 inch|https://artbnk-art-resized-images.s3.amazonaws.com/w526/efaeae74d248479db70ae44d6c9d19d8.jpg|COUR DE FERME|CLAUDE MONET|images/claude_monet/efaeae74d248479db70ae44d6c9d19d8.jpg
183|2D|1886|Oil|Canvas|Yes|60 x 81.5 cm|https://artbnk-art-resized-images.s3.amazonaws.com/w526/5f95bac430d3377ee67db5717d95c665.jpg|HIVER À GIVERNY|CLAUDE MONET|images/claude_monet/5f95bac430d3377ee67db5717d95c665.jpg
184|2D|1909|Oil|Vellum|Yes|4.5 x 7.5 inch|https://artbnk-art-resized-images.s3.amazonaws.com/w526/234c2637aada4776a8d0a212f352f88f.jpg|MEULE, SOLEIL COUCHANT|CLAUDE MONET|images/claude_monet/234c2637aada4776a8d0a212f352f88f.jpg
185|2D|1895|Oil|Canvas|Yes|65 x 100.5 cm|https://artbnk-art-resized-images.s3.amazonaws.com/w526/ebeab4d31e8442418143aa148446e061.jpg|AU BORD DU FJORD, PRÈS CHRISTIANIA|CLAUDE MONET|images/claude_monet/ebeab4d31e8442418143aa148446e061.jpg
186|2D|1888|Oil|Canvas|Yes|59.5 x 80 cm|https://artbnk-art-resized-images.s3.amazonaws.com/w526/08a38fc761334a56d92addccc033ed4c.jpg|"Le Fort D""Antibes"|CLAUDE MONET|images/claude_monet/08a38fc761334a56d92addccc033ed4c.jpg
187|2D||Oil|Canvas|Unknown|28.75 x 21.375 inch|https://artbnk-art-resized-images.s3.amazonaws.com/w526/671ad18482d0cd8c6dc690a53107a6aa.jpg|Nymphéas (fragment)|CLAUDE MONET|images/claude_monet/671ad18482d0cd8c6dc690a53107a6aa.jpg
188|2D|1883|Oil|Canvas|Yes|47 x 14.5 inch|https://artbnk-art-resized-images.s3.amazonaws.com/w526/34efce7c70544fbd8be94c0530690c25.jpg|PAVOTS ROUGE ET ROSE|CLAUDE MONET|images/claude_monet/34efce7c70544fbd8be94c0530690c25.jpg
189|2D|1882|Oil|Canvas|Yes|25.5 x 31.88 inch|https://artbnk-art-resized-images.s3.amazonaws.com/w526/16d7b28ffb98e32fab1586e49225ec43.jpg|L'Église de Varengeville, soleil couchant|CLAUDE MONET|images/claude_monet/16d7b28ffb98e32fab1586e49225ec43.jpg
190|2D|1895|Oil|Canvas|Yes|28.75 x 36.25 inch|https://artbnk-art-resized-images.s3.amazonaws.com/w526/2c4706e9c58888e6d278f961f10bb953.jpg|Paysage de Norvège, Sandviken|CLAUDE MONET|images/claude_monet/2c4706e9c58888e6d278f961f10bb953.jpg
191|2D|1864|Oil|Canvas|Yes|21.25 x 29 inch|https://artbnk-art-resized-images.s3.amazonaws.com/w526/1604289a684c4b07acf5e7cf29917c89.jpg|CHEVAUX À LA POINTE DE LA HÈVE|CLAUDE MONET|images/claude_monet/1604289a684c4b07acf5e7cf29917c89.jpg
192|2D|1882|Oil|Canvas|Yes|21.25 x 29 inch|https://artbnk-art-resized-images.s3.amazonaws.com/w526/87685dbe84874691bd248fdca59d5a73.jpg|COUCHER DE SOLEIL À POURVILLE, PLEINE MER|CLAUDE MONET|images/claude_monet/87685dbe84874691bd248fdca59d5a73.jpg
193|2D|1893|Oil|Canvas|Yes|25.75 x 39.38 inch|https://artbnk-art-resized-images.s3.amazonaws.com/w526/e2fb2a0ce7a64d5696956096af8622dd.jpg|GLAÇONS, EFFET BLANC|CLAUDE MONET|images/claude_monet/e2fb2a0ce7a64d5696956096af8622dd.jpg
194|2D|1865|Pastel|Buff paper|Unknown|9 x 11.5 inch|https://artbnk-art-resized-images.s3.amazonaws.com/w526/c1ce1a77d0ce6331da863abaf32d461a.jpg|Arbres fruitiers|CLAUDE MONET|images/claude_monet/c1ce1a77d0ce6331da863abaf32d461a.jpg
195|2D|1885|Oil|Canvas|Yes|25.75 x 32 inch|https://artbnk-art-resized-images.s3.amazonaws.com/w526/1bc103a08ff0b528e434f31615d1b3d1.jpg|Entrée de Giverny en hiver, soleil couchant|CLAUDE MONET|images/claude_monet/1bc103a08ff0b528e434f31615d1b3d1.jpg
196|2D|1897|Oil|Canvas|Yes|28.88 x 36.5 inch|https://artbnk-art-resized-images.s3.amazonaws.com/w526/49dfba4c6e51f35842247850d656a6f1.jpg|L'Ile aux Orties|CLAUDE MONET|images/claude_monet/49dfba4c6e51f35842247850d656a6f1.jpg
197|2D|1897|Oil|Canvas|Yes|25.88 x 36.5 inch|https://artbnk-art-resized-images.s3.amazonaws.com/w526/e9cc2be4daaafe50aa0b5123f0cce74b.jpg|La maison du Douanier, effet rose|CLAUDE MONET|images/claude_monet/e9cc2be4daaafe50aa0b5123f0cce74b.jpg
198|2D||Crayon|Paper|Yes|20.7 x 31.7 cm|https://artbnk-art-resized-images.s3.amazonaws.com/w526/c7c9e326f9b212148ebcdc59a155d974.jpg|BARQUE  CHOUE  PRS  DE  SAINTE-ADRESSE|CLAUDE MONET|images/claude_monet/c7c9e326f9b212148ebcdc59a155d974.jpg
199|2D||Crayon|Paper|Yes|20.7 x 31.7 cm|https://artbnk-art-resized-images.s3.amazonaws.com/w526/e46453b67cafc21628910927c3d54d47.jpg|BARQUE ÉCHOUÉE PRÈS DE SAINTE-ADRESSE|CLAUDE MONET|images/claude_monet/e46453b67cafc21628910927c3d54d47.jpg
200|2D|1894|Oil|Canvas|Yes|25.63 x 36.25 inch|https://artbnk-art-resized-images.s3.amazonaws.com/w526/32c3bc27b6acd35778e27d063d241776.jpg|L'ÉGLISE DE VERNON, TEMPS GRIS|CLAUDE MONET|images/claude_monet/32c3bc27b6acd35778e27d063d241776.jpg
201|2D|1908|Oil|Canvas|Yes|28.25 x 36.13 inch|https://artbnk-art-resized-images.s3.amazonaws.com/w526/a5f4afe09686490ba13c0a63a7a411f8.jpg|LE PALAIS CONTARINI|CLAUDE MONET|images/claude_monet/a5f4afe09686490ba13c0a63a7a411f8.jpg
202|2D|1872|Oil|Canvas|Yes|54 x 73 cm|https://artbnk-art-resized-images.s3.amazonaws.com/w526/cc9b21a34753a77bc309bcc21e18aca9.jpg|LE PONT DE BOIS|CLAUDE MONET|images/claude_monet/cc9b21a34753a77bc309bcc21e18aca9.jpg
203|2D|1873|Oil|Canvas|Yes|19 x 29.25 inch|https://artbnk-art-resized-images.s3.amazonaws.com/w526/e9b6f3c2e4b599dc7770cff1f2351187.jpg|Sainte-Adresse|CLAUDE MONET|images/claude_monet/e9b6f3c2e4b599dc7770cff1f2351187.jpg
204|2D|1872|Oil|Canvas|Yes|60 x 81 cm|https://artbnk-art-resized-images.s3.amazonaws.com/w526/d4cadd574be04b13a7bc2c3e9c2d18cb.jpg|ARGENTEUIL, FIN D'APRÈS-MIDI|CLAUDE MONET|images/claude_monet/d4cadd574be04b13a7bc2c3e9c2d18cb.jpg
205|2D|1885|Oil|Canvas|Yes|25.75 x 32 inch|https://artbnk-art-resized-images.s3.amazonaws.com/w526/24bac13aba093ce35ba1815fe219e02d.jpg|Chemin|CLAUDE MONET|images/claude_monet/24bac13aba093ce35ba1815fe219e02d.jpg
206|2D|1884|Oil|Canvas|Yes|23.63 x 28.75 inch|https://artbnk-art-resized-images.s3.amazonaws.com/w526/f78e80455a6d150e904fafcd2e2898ce.jpg|AUTOMNE À JEUFOSSE|CLAUDE MONET|images/claude_monet/f78e80455a6d150e904fafcd2e2898ce.jpg
207|2D|1879|Oil|Canvas|Yes|23.625 x 28.75 inch|https://artbnk-art-resized-images.s3.amazonaws.com/w526/8c9107bede87daeaf74f6a507a7a7d8e.jpg|CHEMIN DANS LE BROUILLARD|CLAUDE MONET|images/claude_monet/8c9107bede87daeaf74f6a507a7a7d8e.jpg
208|2D|1885|Oil|Canvas|Yes|25.5 x 32 inch|https://artbnk-art-resized-images.s3.amazonaws.com/w526/fbabb49c4efbbbcd4fc76a27bec7326b.jpg|POIRIER EN FLEURS|CLAUDE MONET|images/claude_monet/fbabb49c4efbbbcd4fc76a27bec7326b.jpg
209|2D|1909|Oil|Paper, Board|Yes|6.5 x 9.13 inch|https://artbnk-art-resized-images.s3.amazonaws.com/w526/3b39301976ad40a9a4e9e055e92858f5.jpg|LA SEINE À PORT-VILLEZ|CLAUDE MONET|images/claude_monet/3b39301976ad40a9a4e9e055e92858f5.jpg
210|2D|1885|Oil|Canvas|Yes|54 x 71 cm|https://artbnk-art-resized-images.s3.amazonaws.com/w526/49713977f03b0d809466e16ab4c677d9.jpg|LE GIVRE À GIVERNY|CLAUDE MONET|images/claude_monet/49713977f03b0d809466e16ab4c677d9.jpg
211|2D|1914|Oil|Canvas|Yes|130 x 200 cm|https://artbnk-art-resized-images.s3.amazonaws.com/w526/06af725bffdc439461917cb2c911acd3.jpg|NYMPHÉAS AVEC REFLETS DE HAUTES HERBES|CLAUDE MONET|images/claude_monet/06af725bffdc439461917cb2c911acd3.jpg
212|2D|1881|Oil|Canvas|Yes|25.88 x 32.25 inch|https://artbnk-art-resized-images.s3.amazonaws.com/w526/83e5aa39fca24521ac998c8b6c68ed71.jpg|CHAMP DE BLÉ|CLAUDE MONET|images/claude_monet/83e5aa39fca24521ac998c8b6c68ed71.jpg
213|2D|1914|Oil|Canvas|Yes|47.5 x 39.5 inch|https://artbnk-art-resized-images.s3.amazonaws.com/w526/b5c2c3644cb8407cbdcd9a7a255772d8.jpg|Iris|CLAUDE MONET|images/claude_monet/b5c2c3644cb8407cbdcd9a7a255772d8.jpg
214|2D|1925|Oil|Canvas|Unknown|35 x 39.25 inch|https://artbnk-art-resized-images.s3.amazonaws.com/w526/5292ae6b40f124a2ed9b5f139f2fac89.jpg|LA MAISON DANS LES ROSES|CLAUDE MONET|images/claude_monet/5292ae6b40f124a2ed9b5f139f2fac89.jpg
215|2D|1868|Oil|Canvas|Yes|25.25 x 21.25 inch|https://artbnk-art-resized-images.s3.amazonaws.com/w526/824ae36c5123f4d56824d7114d9bf5e9.jpg|Bateaux de pêche, temps calme|CLAUDE MONET|images/claude_monet/824ae36c5123f4d56824d7114d9bf5e9.jpg
216|2D|1887|Oil|Canvas|Yes|25.75 x 25.75 inch|https://artbnk-art-resized-images.s3.amazonaws.com/w526/6ec14c2d83d87499e6dc7695cb86ee6f.jpg|Bloc de rochers à Port-Goulphar|CLAUDE MONET|images/claude_monet/6ec14c2d83d87499e6dc7695cb86ee6f.jpg
217|2D|1905|Oil|Canvas|Yes|34.75 x 38.75 inch|https://artbnk-art-resized-images.s3.amazonaws.com/w526/dbf54eea332513967145b67ce28f331f.jpg|Nymphéas|CLAUDE MONET|images/claude_monet/dbf54eea332513967145b67ce28f331f.jpg
218|2D|1882|Oil|Canvas|Yes|23.63 x 31.88 inch|https://artbnk-art-resized-images.s3.amazonaws.com/w526/b6893a9b5df209bc0a93fc560e6fe189.jpg|Bateaux devant les falaises de Pourville|CLAUDE MONET|images/claude_monet/b6893a9b5df209bc0a93fc560e6fe189.jpg
219|2D|1864|Oil|Canvas|Yes|22.5 x 32 inch|https://artbnk-art-resized-images.s3.amazonaws.com/w526/2943bcbf8fbbf8ffe6a62e369f332281.jpg|Le Chantier de petits navires, près de Honfleur|CLAUDE MONET|images/claude_monet/2943bcbf8fbbf8ffe6a62e369f332281.jpg
220|2D|1869|Oil|Canvas|Yes|50 x 65 cm|https://artbnk-art-resized-images.s3.amazonaws.com/w526/14ef46ff39f1b0ae8c7e2693910cb605.jpg|LA SEINE À BOUGIVAL|CLAUDE MONET|images/claude_monet/14ef46ff39f1b0ae8c7e2693910cb605.jpg
221|2D|1883|Pastel|Paper|Unknown|18.4 x 41 cm|https://artbnk-art-resized-images.s3.amazonaws.com/w526/e027b1ad141041b7a4b0081a6182e69a.jpg|TRETAT,  AIGUILLE  ET  PORTE  D'AVAL,  SOLEIL  COUCHANT|CLAUDE MONET|images/claude_monet/e027b1ad141041b7a4b0081a6182e69a.jpg
222|2D|1858|Pencil|Card|Yes|7.13 x 5.25 inch|https://artbnk-art-resized-images.s3.amazonaws.com/w526/278243eb7a5b4631e95ef23149ccabd8.jpg|HOMME COIFFÉ D'UNE CASQUETTE|CLAUDE MONET|images/claude_monet/278243eb7a5b4631e95ef23149ccabd8.jpg
223|2D|1887|Oil|Canvas|Yes|26 x 36.375 inch|https://artbnk-art-resized-images.s3.amazonaws.com/w526/7668d296f96da6a2802db8d07997d41c.jpg|CHAMP À GIVERNY|CLAUDE MONET|images/claude_monet/7668d296f96da6a2802db8d07997d41c.jpg
224|2D|1885|Oil|Canvas|Yes|19.25 x 14 inch|https://artbnk-art-resized-images.s3.amazonaws.com/w526/5296aa94ae927acc44628c26eda1e5c7.jpg|Anémones en pot|CLAUDE MONET|images/claude_monet/5296aa94ae927acc44628c26eda1e5c7.jpg
